,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
209,LinearSVC,0.9581694204038814,0.8474320241691843,0.7201540436456996,0.7786259541984734,"[[20238   303]
 [  654  1683]]"
210,SGD,0.9624093015123699,0.8709191361125063,0.7419768934531451,0.8012939001848429,"[[20284   257]
 [  603  1734]]"
211,Dtree,0.975085234723315,0.8667496886674969,0.8934531450577664,0.8798988621997472,"[[20220   321]
 [  249  2088]]"
212,RForest,0.9881545589649445,0.9611607142857143,0.9212665810868635,0.9407909110771248,"[[20454    87]
 [  184  2153]]"
213,ADA,0.979718506862488,0.9780500255232262,0.819854514334617,0.8919925512104283,"[[20498    43]
 [  421  1916]]"
214,GBC,0.9857067925517965,0.9745042492917847,0.883183568677792,0.9265993265993265,"[[20487    54]
 [  273  2064]]"
215,ETC,0.9877611679342599,0.9741816505301982,0.904150620453573,0.9378606302707501,"[[20485    56]
 [  224  2113]]"
216,logreg,0.9648133578109974,0.8981288981288982,0.7394094993581515,0.811077211922084,"[[20345   196]
 [  609  1728]]"
217,SVC,0.9815980417868695,0.8631539044730857,0.9743260590500642,0.9153768844221106,"[[20180   361]
 [   60  2277]]"
218,KNN,0.9697088906372935,0.8236220472440945,0.8951647411210955,0.8579044494566331,"[[20093   448]
 [  245  2092]]"
219,GaussianNB,0.8392779089081214,0.3674841772151899,0.7950363714163458,0.502637630190721,"[[17343  3198]
 [  479  1858]]"
220,Perceptron,0.9385872890986975,0.6519895629484671,0.8553701326486949,0.7399592818804369,"[[19474  1067]
 [  338  1999]]"
221,LinearSVC,0.9642451263222309,0.9203099059214167,0.7115960633290543,0.8026061776061776,"[[20397   144]
 [  674  1663]]"
